Date,Payee,Category,Amount
2024-05-17,Match.com,Software ,-77.13
2024-05-17,Amazon,Shopping:Electronics,-46.46
2024-05-17,Comcast,Utilities,-70.0
2024-05-17,Teradata,Personal Income:Paycheck,5138.46
2024-05-17,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-05-20,Chipotle,Dining & Drinks:Restaurants,-10.47
2024-05-20,Mod Pizza,Dining & Drinks:Restaurants,-28.95
2024-05-20,Hmart - Bellevue Bellevue Wa 05/19,Groceries,-16.52
2024-05-20,Chipotle,Dining & Drinks:Restaurants,-31.41
2024-05-20,Hmart - Bellevue Bellevue Wa 05/17,Groceries,-19.06
2024-05-20,Audible,Shopping:Books,-16.47
2024-05-20,QFC Foods,Groceries,-9.01
2024-05-20,Mimi' Bellevue Wa 05/17,Dining & Drinks:Restaurants,-38.54
2024-05-20,Shake Shack,Dining & Drinks:Restaurants,-32.47
2024-05-20,QFC Foods,Groceries,-18.02
2024-05-20,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-05-20,T Mobile,Utilities:Phone,-70.0
2024-05-20,Elizabeth Cleaning,Cleaning,-110.0
2024-05-20,Google,Software ,-7.7
2024-05-21,Amazon,Shopping:Electronics,-16.52
2024-05-21,Chipotle,Dining & Drinks:Restaurants,-31.41
2024-05-21,QFC Foods,Groceries,-10.59
2024-05-21,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-05-21,Huel,Dining & Drinks:Restaurants,-117.0
2024-05-22,Earls,Dining & Drinks:Restaurants,-77.37
2024-05-22,QFC Foods,Groceries,-6.0
2024-05-22,Starbucks,Dining & Drinks:Restaurants,-4.35
2024-05-22,Nordstrom,Shopping,-7.99
2024-05-22,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-05-22,Chevron,Auto & Transport:Gas & Fuel,-45.69
2024-05-23,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-05-23,PCC Market,Groceries,-15.99
2024-05-24,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-05-24,Amazon,Shopping:Electronics,-44.07
2024-05-24,Wa OFM,Personal Income:Paycheck,2526.09
2024-05-24,Frying Fish,Dining & Drinks:Restaurants,-18.66
2024-05-24,Starbucks,Dining & Drinks:Restaurants,-4.68
2024-05-28,QFC Foods,Groceries,-7.7
2024-05-28,Applebees,Dining & Drinks:Restaurants,-58.51
2024-05-28,HMart,Groceries,-35.51
2024-05-28,Frying Fish,Dining & Drinks:Restaurants,-16.46
2024-05-28,Panda Express,Dining & Drinks:Restaurants,-1.09
2024-05-28,Chipotle,Dining & Drinks:Restaurants,-33.17
2024-05-28,Amazon,Shopping:Electronics,-37.68
2024-05-28,Blazing Bagels,Dining & Drinks:Restaurants,-13.1
2024-05-28,Amazon,Shopping:Electronics,-17.66
2024-05-28,QFC Foods,Groceries,-6.15
2024-05-28,Chase Mortgage,Home:Mortgage,450.72
2024-05-28,PCC Market,Groceries,-13.02
2024-05-28,Lil Jons Restaurant Bellevue Wa 05/25,Dining & Drinks:Restaurants,-60.17
2024-05-28,Amazon,Shopping:Electronics,-19.82
2024-05-28,Mayuri,Dining & Drinks:Restaurants,-14.31
2024-05-28,Starbucks,Dining & Drinks:Restaurants,-4.68
2024-05-28,Starbucks,Dining & Drinks:Restaurants,-4.68
2024-05-29,Google Domain,Software ,-6.61
2024-05-29,Sagira Loan,Home,-2000.0
2024-05-29,Frying Fish,Dining & Drinks:Restaurants,-23.07
2024-05-29,Amazon,Shopping:Electronics,-109.1
2024-05-29,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-05-30,QFC Foods,Groceries,-19.99
2024-05-30,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-05-30,Amazon,Shopping:Electronics,-5.5
2024-05-31,Amazon,Shopping:Electronics,-7.7
2024-05-31,Teradata,Personal Income:Paycheck,5138.46
2024-05-31,Frying Fish,Dining & Drinks:Restaurants,-17.58
2024-05-31,HMart,Groceries,-33.13
2024-05-31,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-06-01,Mortgage,Home:Mortgage,-5990.47
2024-06-02,Amli Spring District,Home:Rent,-3051.37
2024-06-03,Office Depot,Home,-3.29
2024-06-03,Blazing Bagels,Dining & Drinks:Restaurants,-14.29
2024-06-03,Office Depot,Home,-0.68
2024-06-03,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-06-03,Uber,Auto & Transport,-10.99
2024-06-03,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-06-03,Best Buy,Shopping:Electronics,-275.49
2024-06-03,Alimony,Home,-1258.0
2024-06-03,ATM,Cash & ATM,-40.0
2024-06-03,PCC Market,Groceries,-3.99
2024-06-03,Panda Express,Dining & Drinks:Restaurants,-29.78
2024-06-03,Office Depot,Home,-0.65
2024-06-03,Chipotle,Dining & Drinks:Restaurants,-30.91
2024-06-03,Home Depot,Home:Home Improvement,-10.99
2024-06-03,Uber,Auto & Transport,-17.96
2024-06-03,Amazon,Shopping:Electronics,-11.01
2024-06-03,Shake Shack,Dining & Drinks:Restaurants,-48.77
2024-06-03,Amazon,Shopping:Electronics,-10.99
2024-06-04,Bartell Drugs,Health:Pharmacy,-14.07
2024-06-04,Best Buy Bellevue,Personal Income,275.49
2024-06-04,Frying Fish,Dining & Drinks:Restaurants,-17.58
2024-06-04,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-06-05,Amazon,Shopping:Electronics,-39.66
2024-06-05,Amazon,Shopping:Electronics,-343.81
2024-06-05,Chipotle,Dining & Drinks:Restaurants,-14.27
2024-06-06,AIG Life,Financial:Life Insurance,-102.03
2024-06-06,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-06-06,Lululemon,Shopping:Clothing,-160.89
2024-06-06,Bartell Drugs,Health:Pharmacy,-13.53
2024-06-06,Frying Fish,Dining & Drinks:Restaurants,-17.58
2024-06-07,HMart,Groceries,-30.0
2024-06-07,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-06-07,Chatgpt,Work Expenses,-22.04
2024-06-10,Uber,Auto & Transport,-10.92
2024-06-10,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-06-10,Chipotle,Dining & Drinks:Restaurants,-31.41
2024-06-10,Panda Express,Dining & Drinks:Restaurants,-1.09
2024-06-10,HMart,Groceries,-22.0
2024-06-10,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-06-10,Uber,Auto & Transport,-10.9
2024-06-10,Five Guys,Dining & Drinks:Restaurants,-24.45
2024-06-10,Wa OFM,Personal Income:Paycheck,2622.43
2024-06-10,Huel,Dining & Drinks:Restaurants,-133.9
2024-06-10,QFC Foods,Groceries,-27.52
2024-06-10,Amazon,Shopping:Electronics,-7.7
2024-06-10,Whole Foods,Groceries,-13.47
2024-06-10,Frying Fish,Dining & Drinks:Restaurants,-37.86
2024-06-10,Amazon,Shopping:Electronics,-9.91
2024-06-10,Barber Shop,Personal Care:Hair,-49.0
2024-06-10,QFC Foods,Groceries,-19.41
2024-06-10,Cke*the Brief Encounter Bellevue Wa 06/09,Dining & Drinks:Restaurants,-24.59
2024-06-11,"Corepower Yoga, Llc",Fitness:Gym,-33.47
2024-06-11,QFC Foods,Groceries,-24.36
2024-06-11,Panda Express,Dining & Drinks:Restaurants,-1.09
2024-06-12,YouTube,Software ,-15.42
2024-06-12,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-06-12,Amazon,Shopping:Electronics,-83.76
2024-06-12,Nsd Debate Camp Www.nsdebatec Ne 06/12,Uncategorized,-100.0
2024-06-12,Soylent,Groceries,-200.0
2024-06-12,Gieco,Auto & Transport:Car Insurance,-92.96
2024-06-12,Metropolis Parking Httpswww.metr Tn 06/12,Auto & Transport:Parking,-2.99
2024-06-13,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-06-13,Frying Fish,Dining & Drinks:Restaurants,-21.49
2024-06-13,Alaska Air,Travel:Airfare,-1026.2
2024-06-14,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-06-14,HMart,Groceries,-52.89
2024-06-14,Teradata,Personal Income:Paycheck,5138.45
2024-06-17,Mod Pizza,Dining & Drinks:Restaurants,-27.61
2024-06-17,Uniqlo Usa Llc,Shopping:Clothing,-175.83
2024-06-17,Eddie Bauer,Shopping:Clothing,-60.05
2024-06-17,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-06-17,Safeway,Groceries,-59.38
2024-06-17,Uber,Auto & Transport,-15.28
2024-06-17,Chevron,Auto & Transport:Gas & Fuel,-54.61
2024-06-17,PSE,Utilities:Gas & Electric,-27.06
2024-06-17,Belle Pastry,Dining & Drinks:Restaurants,-3.75
2024-06-17,Frying Fish,Dining & Drinks:Restaurants,-25.29
2024-06-17,Five Guys,Dining & Drinks:Restaurants,-38.29
2024-06-17,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-06-17,Comcast,Utilities,-70.0
2024-06-17,Netflix,Entertainment,-17.07
2024-06-17,Panda Express,Dining & Drinks:Restaurants,-29.34
2024-06-17,Chipotle,Dining & Drinks:Restaurants,-24.02
2024-06-18,Google,Software ,-7.7
2024-06-18,Whole Foods,Groceries,-16.65
2024-06-18,Elizabeth Cleaning,Cleaning,-110.0
2024-06-18,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-06-20,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-06-20,Frying Fish,Dining & Drinks:Restaurants,-24.03
2024-06-20,T Mobile,Utilities:Phone,-70.0
2024-06-20,Whole Foods,Groceries,-18.24
2024-06-21,Kaiser Permanente,Health:Health Insurance,-5.0
2024-06-21,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-06-21,Whole Foods,Groceries,-19.43
2024-06-21,QFC Foods,Groceries,-1.94
2024-06-21,Amazon,Shopping:Electronics,-16.52
2024-06-24,Chipotle,Dining & Drinks:Restaurants,-20.61
2024-06-24,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-06-24,Amazon,Shopping:Electronics,-77.13
2024-06-24,HMart,Groceries,-49.65
2024-06-24,PCC Market,Groceries,-6.0
2024-06-24,Amazon,Shopping:Electronics,-87.06
2024-06-24,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-06-24,Amazon,Shopping:Electronics,-20.06
2024-06-24,Lil Jons Restaurant Bellevue Wa 06/22,Dining & Drinks:Restaurants,-49.27
2024-06-24,Chipotle,Dining & Drinks:Restaurants,-30.91
2024-06-25,Frying Fish,Dining & Drinks:Restaurants,-21.49
2024-06-25,Wa OFM,Personal Income:Paycheck,2613.88
2024-06-25,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-06-26,Frying Fish,Dining & Drinks:Restaurants,-16.48
2024-06-26,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-06-26,Safeway,Groceries,-5.0
2024-06-27,Harvest Produce,Groceries,-8.0
2024-06-27,Panda Express,Dining & Drinks:Restaurants,-1.09
2024-06-27,Frying Fish,Dining & Drinks:Restaurants,-17.58
2024-06-27,Amazon,Shopping:Electronics,-7.7
2024-06-27,Whole Foods,Groceries,-15.46
2024-06-28,QFC Foods,Groceries,-18.55
2024-06-28,Chipotle,Dining & Drinks:Restaurants,-30.91
2024-06-28,Frying Fish,Dining & Drinks:Restaurants,-19.78
2024-06-28,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-06-28,Starbucks,Dining & Drinks:Restaurants,-3.8
2024-06-28,Teradata,Personal Income:Paycheck,5138.46
2024-06-28,Belle Pastry,Dining & Drinks:Restaurants,-3.75
2024-06-29,Google Domain,Work Expenses,-6.61
2024-07-01,Huel,Dining & Drinks:Restaurants,-117.0
2024-07-01,Panda Express,Dining & Drinks:Restaurants,-1.09
2024-07-01,Amazon,Shopping:Electronics,-71.62
2024-07-01,Mayuri,Dining & Drinks:Restaurants,-6.98
2024-07-01,Chipotle,Dining & Drinks:Restaurants,-30.91
2024-07-01,Safeway,Groceries,-4.49
2024-07-01,Amazon,Shopping:Electronics,-6.03
2024-07-01,Amazon,Shopping:Electronics,-5.5
2024-07-01,Frying Fish,Dining & Drinks:Restaurants,-16.48
2024-07-01,Whole Foods,Groceries,-19.95
2024-07-01,Amazon,Shopping:Electronics,-7.7
2024-07-01,Alimony,Home,-1510.0
2024-07-01,Five Guys,Dining & Drinks:Restaurants,-38.29
2024-07-01,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-07-01,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-07-01,Mortgage,Home:Mortgage,-5990.47
2024-07-01,PCC Market,Groceries,-18.96
2024-07-02,Amli Spring District,Home:Rent,-3047.08
2024-07-02,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-07-02,Bellevue Brewery,Dining & Drinks:Restaurants,-115.81
2024-07-03,QFC Foods,Groceries,-5.66
2024-07-03,Starbucks,Dining & Drinks:Restaurants,-4.9
2024-07-03,AIG Life,Financial:Life Insurance,-102.03
2024-07-03,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-07-05,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-07-05,Frying Fish,Dining & Drinks:Restaurants,-17.58
2024-07-05,QFC Foods,Groceries,-4.76
2024-07-05,Farine Bakery Cafe Bellevue Wa 07/04,Dining & Drinks:Restaurants,-26.61
2024-07-05,Amazon,Shopping:Electronics,-9.91
2024-07-06,Chatgpt,Work Expenses,-22.04
2024-07-08,Five Guys,Dining & Drinks:Restaurants,-40.03
2024-07-08,Chipotle,Dining & Drinks:Restaurants,-41.21
2024-07-08,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-07-08,HMart,Groceries,-33.13
2024-07-08,Mayuri,Dining & Drinks:Restaurants,-6.98
2024-07-08,Chevron,Auto & Transport:Gas & Fuel,-48.79
2024-07-08,Chipotle,Dining & Drinks:Restaurants,-24.02
2024-07-08,Bartell Drugs,Health:Pharmacy,-42.4
2024-07-08,Amazon,Shopping:Electronics,-29.74
2024-07-08,Amazon,Shopping:Electronics,-27.87
2024-07-08,Chipotle,Dining & Drinks:Restaurants,-51.52
2024-07-08,Safeway,Groceries,-10.09
2024-07-08,Barber Shop,Personal Care:Hair,-49.0
2024-07-08,Panda Express,Dining & Drinks:Restaurants,-40.37
2024-07-08,Shake Shack,Dining & Drinks:Restaurants,-48.77
2024-07-09,Amazon,Shopping:Electronics,-88.15
2024-07-10,Wa OFM,Personal Income:Paycheck,970.15
2024-07-10,Frying Fish,Dining & Drinks:Restaurants,-16.48
2024-07-10,Safeway,Groceries,-9.08
2024-07-10,Total Wine And Bellevue Wa 07/10,Dining & Drinks:Bars,-11.56
2024-07-10,Amazon,Shopping:Electronics,-17.99
2024-07-11,Amazon,Shopping:Electronics,-29.74
2024-07-11,Uwajimaya,Groceries,-10.13
2024-07-12,QFC Foods,Groceries,-9.31
2024-07-12,Gieco,Auto & Transport:Car Insurance,-92.96
2024-07-12,Century Theaters,Entertainment,-14.68
2024-07-12,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-07-12,Century Theaters,Entertainment,-12.34
2024-07-12,YouTube,Software ,-15.42
2024-07-12,Teradata,Personal Income:Paycheck,5138.46
2024-07-12,Soylent,Groceries,-200.0
2024-07-15,Chipotle,Dining & Drinks:Restaurants,-41.88
2024-07-15,Atm Check Deposit 07/13 1320 156th Ave Ne Bellevue Wa,Personal Income,240.0
2024-07-15,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-07-15,Chipotle,Dining & Drinks:Restaurants,-13.72
2024-07-15,HMart,Groceries,-33.13
2024-07-15,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-07-15,Kindle,Education,-57.3
2024-07-15,Five Guys,Dining & Drinks:Restaurants,-38.12
2024-07-15,Amazon,Shopping:Electronics,-424.26
2024-07-15,Amazon,Shopping:Electronics,-44.07
2024-07-15,ATM,Cash & ATM,-200.0
2024-07-15,Alaska Air,Travel:Airfare,-35.0
2024-07-15,Amazon,Shopping:Electronics,-14.31
2024-07-15,Whole Foods,Groceries,-15.2
2024-07-15,Sea Airport Parking Wa 07/14,Auto & Transport:Parking,-8.0
2024-07-16,"Credit For $0.20, An Item For $208.83 Was Processed As $208.63, On 07/15/2024 . Our Reference Number",Personal Income,0.2
2024-07-16,Dr Due To Atm/dep Error,Cash & ATM,-31.37
2024-07-16,Amazon,Shopping:Electronics,-4.8
2024-07-16,QFC Foods,Groceries,-25.61
2024-07-16,Panda Express,Dining & Drinks:Restaurants,-1.09
2024-07-16,Netflix,Entertainment,-17.07
2024-07-17,Elizabeth Cleaning,Cleaning,-110.0
2024-07-17,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-07-17,PSE,Utilities:Gas & Electric,-33.16
2024-07-17,Comcast,Utilities,-70.0
2024-07-17,Amazon,Shopping:Electronics,-35.25
2024-07-18,Bellevue Brewery,Dining & Drinks:Restaurants,-116.74
2024-07-18,Google,Software ,-7.7
2024-07-19,Metropolis Parking Httpswww.metr Tn 07/18,Auto & Transport:Parking,-14.21
2024-07-19,QFC Foods,Groceries,-9.21
2024-07-19,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-07-19,Frying Fish,Dining & Drinks:Restaurants,-26.56
2024-07-22,HMart,Groceries,-33.04
2024-07-22,T Mobile,Utilities:Phone,-75.0
2024-07-22,Starbucks,Dining & Drinks:Restaurants,-4.68
2024-07-22,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-07-22,Chipotle,Dining & Drinks:Restaurants,-20.94
2024-07-22,Shake Shack,Dining & Drinks:Restaurants,-32.47
2024-07-22,Amazon,Shopping:Electronics,-16.52
2024-07-22,Lululemon,Shopping:Clothing,-301.95
2024-07-22,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-07-23,Tst* All Thai Restauran Bellevue Wa 07/22,Dining & Drinks:Restaurants,-24.27
2024-07-24,Amazon,Shopping:Electronics,-35.22
2024-07-24,Amazon,Shopping:Electronics,-32.92
2024-07-24,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-07-24,Evergreen Salads,Dining & Drinks:Restaurants,-16.5
2024-07-25,Wa OFM,Personal Income:Paycheck,1021.67
2024-07-25,Chipotle,Dining & Drinks:Restaurants,-14.27
2024-07-26,Teradata,Personal Income:Paycheck,5138.45
2024-07-26,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-07-26,QFC Foods,Groceries,-1.62
2024-07-26,Evergreen Salads,Dining & Drinks:Restaurants,-16.5
2024-07-28,Google Domain,Work Expenses,-6.61
2024-07-29,HMart,Groceries,-33.13
2024-07-29,Shake Shack,Dining & Drinks:Restaurants,-32.47
2024-07-29,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-07-29,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-07-29,Alaska Air,Travel:Airfare,-35.0
2024-07-29,Chipotle,Dining & Drinks:Restaurants,-10.3
2024-07-29,Chipotle,Dining & Drinks:Restaurants,-41.21
2024-07-29,Ihop,Dining & Drinks:Restaurants,-73.44
2024-07-29,Uber,Auto & Transport,-31.97
2024-07-30,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-07-30,Amazon,Shopping:Electronics,-6.6
2024-07-30,Chipotle,Dining & Drinks:Restaurants,-10.85
2024-07-31,PCC Market,Groceries,-8.38
2024-07-31,Panda Express,Dining & Drinks:Restaurants,-1.09
2024-07-31,Chevron,Auto & Transport:Gas & Fuel,-51.48
2024-07-31,UiPath,Personal Income:Paycheck,2783.76
2024-07-31,Frying Fish,Dining & Drinks:Restaurants,-16.48
2024-07-31,UiPath,Personal Income:Paycheck,5485.53
2024-08-01,Chipotle,Dining & Drinks:Restaurants,-14.27
2024-08-01,Alimony,Personal Income:Alimony,-1770.0
2024-08-01,Mortgage,Home:Mortgage,-5731.98
2024-08-02,Harvest Produce,Groceries,-4.0
2024-08-02,Chipotle,Dining & Drinks:Restaurants,-14.27
2024-08-02,QFC Foods,Groceries,-11.31
2024-08-05,Chipotle,Dining & Drinks:Restaurants,-34.33
2024-08-05,Amazon,Shopping:Electronics,-30.86
2024-08-05,Uber,Auto & Transport,-6.88
2024-08-05,Chipotle,Dining & Drinks:Restaurants,-41.21
2024-08-05,Jersey Mikes,Dining & Drinks:Restaurants,-44.42
2024-08-05,Panda Express,Dining & Drinks:Restaurants,-69.79
2024-08-05,HMart,Groceries,-33.13
2024-08-05,Mayuri,Dining & Drinks:Restaurants,-6.98
2024-08-05,Shake Shack,Dining & Drinks:Restaurants,-53.5
2024-08-05,Panda Express,Dining & Drinks:Restaurants,-2.87
2024-08-05,Amli Spring District,Home:Rent,-3050.35
2024-08-05,AIG Life,Financial:Life Insurance,-102.03
2024-08-05,Bartell Drugs,Health:Pharmacy,-14.03
2024-08-06,Chipotle,Dining & Drinks:Restaurants,-41.21
2024-08-06,Mod Pizza,Dining & Drinks:Restaurants,-28.95
2024-08-06,Wyzant Xxx-xxx-6365 Ca 08/06,Uncategorized,-43.6
2024-08-07,HMart,Groceries,-33.04
2024-08-07,Spring Deli & Market Bellevue Wa 08/05,Groceries,-20.05
2024-08-07,Five Guys,Dining & Drinks:Restaurants,-40.03
2024-08-07,QFC Foods,Groceries,-3.74
2024-08-07,Chipotle,Dining & Drinks:Restaurants,-30.91
2024-08-07,Chatgpt,Work Expenses,-22.04
2024-08-07,Spring Deli & Market Bellevue Wa 08/05,Groceries,-1.53
2024-08-08,Spring Cafe,Dining & Drinks:Restaurants,-20.94
2024-08-08,Ezell's Famous Chicken,Dining & Drinks:Restaurants,-20.9
2024-08-08,Chipotle,Dining & Drinks:Restaurants,-45.84
2024-08-08,Wyzant Xxx-xxx-6365 Ca 08/08,Uncategorized,-43.6
2024-08-08,Dote Coffee Bar,Dining & Drinks:Restaurants,-6.55
2024-08-08,Uber,Auto & Transport,-8.92
2024-08-08,Dote Coffee Bar,Dining & Drinks:Restaurants,-10.19
2024-08-09,Bamko,Uncategorized,-25.9
2024-08-09,Five Guys,Dining & Drinks:Restaurants,-40.03
2024-08-09,Uber,Auto & Transport,-6.93
2024-08-09,Wa OFM,Personal Income:Paycheck,1021.68
2024-08-09,Teradata,Personal Income:Paycheck,5138.46
2024-08-11,YouTube,Software ,-15.42
2024-08-12,Panda Express,Dining & Drinks:Restaurants,-40.45
2024-08-12,Wyzant Xxx-xxx-6365 Ca 08/11,Uncategorized,-47.23
2024-08-12,Gieco,Auto & Transport:Car Insurance,-92.92
2024-08-12,Soylent,Groceries,-200.0
2024-08-12,Five Guys,Dining & Drinks:Restaurants,-40.89
2024-08-12,Taqueria El Rinconsito Bellevue Wa 08/10,Dining & Drinks:Restaurants,-56.4
2024-08-12,Uber,Auto & Transport,-11.36
2024-08-12,Huel,Dining & Drinks:Restaurants,-117.0
2024-08-12,Potbelly,Dining & Drinks:Restaurants,-40.8
2024-08-12,Chipotle,Dining & Drinks:Restaurants,-41.21
2024-08-12,HMart,Groceries,-42.11
2024-08-12,Uber,Auto & Transport,-1.0
2024-08-12,Dote Coffee Bar,Dining & Drinks:Restaurants,-13.77
2024-08-12,Uber,Auto & Transport,-36.51
2024-08-12,Shake Shack,Dining & Drinks:Restaurants,-42.15
2024-08-13,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-08-13,Evergreen Salads,Dining & Drinks:Restaurants,-17.6
2024-08-13,Elizabeth Cleaning,Cleaning,-110.0
2024-08-14,Amazon,Shopping:Electronics,-7.7
2024-08-14,Century Theaters,Entertainment,-9.31
2024-08-14,King County Dc Efiling Xxx-xxx6064 Wa 08/13,Uncategorized,-128.99
2024-08-14,QFC Foods,Groceries,-16.94
2024-08-14,Century Theaters,Entertainment,-7.47
2024-08-14,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-08-15,PSE,Utilities:Gas & Electric,-40.96
2024-08-15,Chipotle,Dining & Drinks:Restaurants,-13.72
2024-08-15,UiPath,Personal Income:Paycheck,5485.52
2024-08-15,Uber,Auto & Transport,-7.56
2024-08-15,Harvest Produce,Groceries,-4.0
2024-08-16,Uber,Auto & Transport,-6.7
2024-08-16,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-08-16,Uber,Auto & Transport,-10.57
2024-08-16,QFC Foods,Groceries,-23.3
2024-08-16,Netflix,Entertainment,-17.07
2024-08-16,Uber,Auto & Transport,-1.0
2024-08-19,Five Guys,Dining & Drinks:Restaurants,-41.77
2024-08-19,Safeway,Groceries,-7.99
2024-08-19,Wyzant Xxx-xxx-6365 Ca 08/18,Uncategorized,-43.6
2024-08-19,Panda Express,Dining & Drinks:Restaurants,-1.09
2024-08-19,Chipotle,Dining & Drinks:Restaurants,-30.91
2024-08-19,Huel,Dining & Drinks:Restaurants,-133.9
